,id_x,release_date_x,movie,production_budget,domestic_gross_x,worldwide_gross,release_year,title,studio,foreign_gross,year,genre_ids,popularity,movie_id,runtime_minutes,genres
485,51,2017-05-12,Snatched,42000000.0,45852178.0,57852177.0,2017,Snatched,Fox,15000000.0,2017,[35],0.725,tt2334871,90.0,"Action,Adventure,Comedy"
486,51,2017-05-12,Snatched,42000000.0,45852178.0,57852177.0,2017,Snatched,Fox,15000000.0,2017,[35],0.725,tt5271436,47.0,"Drama,Horror,Mystery"
487,51,2017-05-12,Snatched,42000000.0,45852178.0,57852177.0,2017,Snatched,Fox,15000000.0,2017,"[28, 35]",10.92,tt10065960,11.0,Drama
488,51,2017-05-12,Snatched,42000000.0,45852178.0,57852177.0,2017,Snatched,Fox,15000000.0,2017,"[28, 35]",10.92,tt1245534,81.0,Comedy
489,51,2017-05-12,Snatched,42000000.0,45852178.0,57852177.0,2017,Snatched,Fox,15000000.0,2017,"[28, 35]",10.92,tt2334871,90.0,"Action,Adventure,Comedy"
490,51,2017-05-12,Snatched,42000000.0,45852178.0,57852177.0,2017,Snatched,Fox,15000000.0,2017,"[28, 35]",10.92,tt5271436,47.0,"Drama,Horror,Mystery"
491,52,2012-10-12,Here Comes the Boom,42000000.0,45290318.0,73239258.0,2012,Here Comes the Boom,Sony,27800000.0,2012,"[28, 35]",10.265,tt1648179,105.0,"Action,Comedy,Sport"
492,55,2011-03-11,Red Riding Hood,42000000.0,37662162.0,91678442.0,2011,Red Riding Hood,WB,51500000.0,2011,"[14, 53, 27]",11.856,tt1486185,100.0,"Fantasy,Horror,Mystery"
493,64,2012-01-27,Man on a Ledge,42000000.0,18620000.0,49621440.0,2012,Man on a Ledge,LG/S,27600000.0,2012,"[28, 53, 80]",11.263,tt1568338,102.0,"Action,Adventure,Crime"
494,74,2011-10-14,The Big Year,41000000.0,7204138.0,7684524.0,2011,The Big Year,Fox,244000.0,2011,[35],7.077000000000001,tt1053810,100.0,Comedy
495,78,2015-02-13,Fifty Shades of Grey,40000000.0,166167230.0,570998101.0,2015,Fifty Shades of Grey,Uni.,404800000.0,2015,"[18, 10749, 53]",21.229,tt2322441,125.0,"Drama,Romance,Thriller"
496,80,2013-12-13,American Hustle,40000000.0,150117807.0,257878294.0,2013,American Hustle,Sony,101100000.0,2013,"[18, 80]",12.481,tt1800241,138.0,"Crime,Drama"
497,80,2013-12-13,American Hustle,40000000.0,150117807.0,257878294.0,2013,American Hustle,Sony,101100000.0,2013,"[18, 80]",12.481,tt1800241,138.0,"Crime,Drama"
498,83,2014-07-25,Lucy,40000000.0,126573960.0,457507776.0,2014,Lucy,Uni.,336700000.0,2014,"[28, 878]",16.73,tt2872732,89.0,"Action,Sci-Fi,Thriller"
499,83,2014-07-25,Lucy,40000000.0,126573960.0,457507776.0,2014,Lucy,Uni.,336700000.0,2014,"[28, 878]",16.73,tt5313474,9.0,"Animation,Documentary"
500,83,2014-07-25,Lucy,40000000.0,126573960.0,457507776.0,2014,Lucy,Uni.,336700000.0,2014,"[28, 878]",16.73,tt6142034,40.0,Documentary
501,84,2013-12-25,Lone Survivor,40000000.0,125095601.0,149804632.0,2013,Lone Survivor,Uni.,29700000.0,2013,"[28, 18, 10752]",15.404000000000002,tt1091191,121.0,"Action,Biography,Drama"
502,95,2016-01-15,Ride Along 2,40000000.0,90862685.0,124827316.0,2016,Ride Along 2,Uni.,33400000.0,2016,"[28, 35]",12.977,tt2869728,102.0,"Action,Comedy,Crime"
503,97,2015-03-27,Get Hard,40000000.0,90411453.0,106511453.0,2015,Get Hard,WB,21400000.0,2015,[35],12.129,tt2561572,100.0,"Comedy,Crime"
504,97,2015-03-27,Get Hard,40000000.0,90411453.0,106511453.0,2015,Get Hard,WB,21400000.0,2015,[35],12.129,tt8672656,90.0,Comedy
505,100,2016-10-14,The Accountant,40000000.0,86260045.0,152962083.0,2016,The Accountant,WB,68900000.0,2016,"[80, 53, 18]",13.81,tt2140479,128.0,"Action,Crime,Drama"
506,100,2016-10-14,The Accountant,40000000.0,86260045.0,152962083.0,2016,The Accountant,WB,68900000.0,2016,"[80, 53, 18]",13.81,tt2140479,128.0,"Action,Crime,Drama"
507,1,2014-11-14,Dumb and Dumber To,40000000.0,86208010.0,156553592.0,2014,Dumb and Dumber To,Uni.,83600000.0,2014,[35],15.964,tt2096672,109.0,"Adventure,Comedy"
508,2,2014-04-25,The Other Woman,40000000.0,83911193.0,195111193.0,2014,The Other Woman,IFC,427000.0,2011,[18],9.15,tt2203939,109.0,"Comedy,Romance"
509,2,2014-04-25,The Other Woman,40000000.0,83911193.0,195111193.0,2014,The Other Woman,IFC,427000.0,2011,"[35, 10749]",11.894,tt2203939,109.0,"Comedy,Romance"
510,2,2014-04-25,The Other Woman,40000000.0,83911193.0,195111193.0,2014,The Other Woman,IFC,427000.0,2011,"[18, 35, 10749]",6.359,tt2203939,109.0,"Comedy,Romance"
511,6,2015-09-25,The Intern,40000000.0,75764672.0,197115710.0,2015,The Intern,WB,118800000.0,2015,[35],14.377,tt2361509,121.0,"Comedy,Drama"
512,10,2015-10-16,Bridge of Spies,40000000.0,72313754.0,162498338.0,2015,Bridge of Spies,BV,93200000.0,2015,"[53, 18]",12.836,tt3682448,142.0,"Drama,History,Thriller"
513,10,2015-10-16,Bridge of Spies,40000000.0,72313754.0,162498338.0,2015,Bridge of Spies,BV,93200000.0,2015,"[53, 18]",12.836,tt3682448,142.0,"Drama,History,Thriller"
514,17,2016-11-04,Hacksaw Ridge,40000000.0,67209615.0,168904682.0,2016,Hacksaw Ridge,LGF,108100000.0,2016,"[18, 36, 10752]",24.074,tt2119532,139.0,"Biography,Drama,History"
515,17,2016-11-04,Hacksaw Ridge,40000000.0,67209615.0,168904682.0,2016,Hacksaw Ridge,LGF,108100000.0,2016,"[18, 36, 10752]",24.074,tt2119532,139.0,"Biography,Drama,History"
516,21,2011-02-18,Unknown,40000000.0,63686397.0,136123083.0,2011,Unknown,WB,67099999.0,2011,"[28, 9648, 53]",12.08,tt1401152,113.0,"Action,Mystery,Thriller"
517,21,2011-02-18,Unknown,40000000.0,63686397.0,136123083.0,2011,Unknown,WB,67099999.0,2011,"[28, 9648, 53]",12.08,tt2402731,96.0,Drama
518,25,2011-03-18,The Lincoln Lawyer,40000000.0,58009200.0,87145086.0,2011,The Lincoln Lawyer,LGF,17000000.0,2011,"[80, 18, 53]",11.812,tt1189340,118.0,"Crime,Drama,Thriller"
519,31,2014-11-26,Horrible Bosses 2,40000000.0,54445357.0,105945357.0,2014,Horrible Bosses 2,WB,53200000.0,2014,[35],18.421,tt2170439,108.0,"Comedy,Crime"
520,36,2012-08-15,The Odd Life of Timothy Green,40000000.0,51853450.0,55249159.0,2012,The Odd Life of Timothy Green,BV,4200000.0,2012,"[14, 18, 35, 10751]",9.216,tt1462769,105.0,"Comedy,Drama,Family"
521,43,2014-06-20,Jersey Boys,40000000.0,47047013.0,65282732.0,2014,Jersey Boys,WB,20600000.0,2014,"[10402, 18]",6.933,tt1742044,134.0,"Biography,Drama,Music"
522,49,2011-08-12,Final Destination 5,40000000.0,42587643.0,155011165.0,2011,Final Destination 5,WB (NL),115300000.0,2011,"[27, 9648]",13.392,tt1622979,92.0,Horror
523,50,2018-11-16,Widows,40000000.0,42402632.0,73866088.0,2018,Widows,Fox,33600000.0,2018,"[80, 53]",20.628,tt1785670,100.0,"Comedy,Drama"
524,50,2018-11-16,Widows,40000000.0,42402632.0,73866088.0,2018,Widows,Fox,33600000.0,2018,"[80, 53]",20.628,tt4218572,129.0,"Crime,Drama,Thriller"
525,50,2018-11-16,Widows,40000000.0,42402632.0,73866088.0,2018,Widows,Fox,33600000.0,2018,"[80, 53]",20.628,tt4907156,79.0,Comedy
526,54,2014-07-18,Sex Tape,40000000.0,38543473.0,126069509.0,2014,Sex Tape,Sony,87500000.0,2014,[35],20.429,tt1956620,94.0,"Comedy,Romance"
527,55,2011-04-15,Scream 4,40000000.0,38180928.0,95989590.0,2011,Scream 4,W/Dim.,59000000.0,2011,"[27, 9648]",16.082,tt1262416,111.0,"Horror,Mystery"
528,58,2011-03-18,Paul,40000000.0,37412945.0,101162106.0,2011,Paul,Uni.,60600000.0,2011,"[12, 35, 878]",15.234000000000002,tt1092026,104.0,"Adventure,Comedy,Sci-Fi"
529,58,2011-03-18,Paul,40000000.0,37412945.0,101162106.0,2011,Paul,Uni.,60600000.0,2011,"[12, 35, 878]",15.234000000000002,tt5132504,71.0,Drama
530,59,2012-12-19,The Guilt Trip,40000000.0,37134215.0,41294674.0,2012,The Guilt Trip,Par.,4700000.0,2012,[35],8.939,tt1694020,95.0,"Comedy,Drama"
531,60,2011-08-26,Colombiana,40000000.0,36665854.0,72295262.0,2011,Colombiana,TriS,24300000.0,2011,"[28, 53, 80, 18]",10.584,tt1657507,108.0,"Action,Drama,Thriller"
532,62,2018-01-12,The Commuter,40000000.0,36343858.0,101985431.0,2018,The Commuter,LGF,83600000.0,2018,"[28, 53]",20.063,tt1590193,105.0,"Action,Mystery,Thriller"
533,69,2016-12-21,Patriots Day,40000000.0,31886361.0,52837989.0,2016,Patriots Day,LGF,18700000.0,2016,"[28, 18, 53, 80, 36]",15.435,tt4572514,133.0,"Action,Crime,Drama"
534,69,2016-12-21,Patriots Day,40000000.0,31886361.0,52837989.0,2016,Patriots Day,LGF,18700000.0,2016,"[28, 18, 53, 80, 36]",15.435,tt4572514,133.0,"Action,Crime,Drama"
535,77,2013-12-25,Grudge Match,40000000.0,29807260.0,69807260.0,2013,Grudge Match,WB,15100000.0,2013,[35],7.917999999999998,tt1661382,113.0,"Comedy,Drama,Sport"
536,81,2017-08-11,The Nut Job 2: Nutty by Nature,40000000.0,28370522.0,57438389.0,2017,The Nut Job 2: Nutty by Nature,ORF,36800000.0,2017,"[10751, 16, 12, 35]",8.975,tt3486626,91.0,"Adventure,Animation,Comedy"
537,84,2017-01-27,Resident Evil: The Final Chapter,40000000.0,26844692.0,314101190.0,2017,Resident Evil: The Final Chapter,SGem,285400000.0,2017,"[28, 27, 878]",0.8440000000000001,tt2592614,107.0,"Action,Horror,Sci-Fi"
538,86,2017-06-30,The House,40000000.0,25584504.0,31192425.0,2017,The House,WB (NL),8600000.0,2017,[35],9.62,tt1961562,109.0,"Drama,Mystery,Thriller"
539,86,2017-06-30,The House,40000000.0,25584504.0,31192425.0,2017,The House,WB (NL),8600000.0,2017,[35],9.62,tt2408288,72.0,Animation
540,86,2017-06-30,The House,40000000.0,25584504.0,31192425.0,2017,The House,WB (NL),8600000.0,2017,[35],9.62,tt2428826,111.0,Drama
541,86,2017-06-30,The House,40000000.0,25584504.0,31192425.0,2017,The House,WB (NL),8600000.0,2017,[35],9.62,tt3425402,90.0,Thriller
542,86,2017-06-30,The House,40000000.0,25584504.0,31192425.0,2017,The House,WB (NL),8600000.0,2017,[35],9.62,tt4481514,88.0,"Comedy,Crime"
543,89,2011-01-07,Season of the Witch,40000000.0,24827228.0,91126600.0,2011,Season of the Witch,Rela.,66800000.0,2011,"[12, 14, 28]",12.535,tt0479997,95.0,"Action,Adventure,Fantasy"
544,94,2016-08-26,Mechanic: Resurrection,40000000.0,21218403.0,109738840.0,2016,Mechanic: Resurrection,LG/S,104500000.0,2016,"[28, 80, 53]",16.302,tt3522806,98.0,"Action,Adventure,Thriller"
545,99,2012-02-03,Big Miracle,40000000.0,20157300.0,25268680.0,2012,Big Miracle,Uni.,4600000.0,2012,"[12, 18, 10749]",6.76,tt1430615,107.0,"Biography,Drama,Family"
546,100,2012-12-21,The Impossible,40000000.0,19019882.0,169590606.0,2012,The Impossible,LG/S,161300000.0,2012,"[53, 18]",14.66,tt1649419,114.0,"Drama,History,Thriller"
547,1,2012-03-09,A Thousand Words,40000000.0,18450127.0,20790486.0,2012,A Thousand Words,P/DW,3600000.0,2012,"[18, 35]",8.017000000000001,tt0763831,91.0,"Comedy,Drama"
548,15,2015-03-20,The Gunman,40000000.0,10664749.0,18594227.0,2015,The Gunman,ORF,13500000.0,2015,"[28, 18, 80]",10.388,tt2515034,115.0,"Action,Crime,Drama"
549,19,2013-08-16,Paranoia,40000000.0,7388654.0,16340767.0,2013,Paranoia,Rela.,6400000.0,2013,[],0.6,tt1413495,106.0,"Drama,Thriller"
550,19,2013-08-16,Paranoia,40000000.0,7388654.0,16340767.0,2013,Paranoia,Rela.,6400000.0,2013,[],0.6,tt1904995,87.0,Thriller
551,19,2013-08-16,Paranoia,40000000.0,7388654.0,16340767.0,2013,Paranoia,Rela.,6400000.0,2013,[],0.6,tt4025788,85.0,"Horror,Mystery,Thriller"
552,19,2013-08-16,Paranoia,40000000.0,7388654.0,16340767.0,2013,Paranoia,Rela.,6400000.0,2013,[],0.6,tt6338350,60.0,Thriller
553,19,2013-08-16,Paranoia,40000000.0,7388654.0,16340767.0,2013,Paranoia,Rela.,6400000.0,2013,[],0.6,tt8045822,84.0,Horror
554,19,2013-08-16,Paranoia,40000000.0,7388654.0,16340767.0,2013,Paranoia,Rela.,6400000.0,2013,"[18, 53]",7.673999999999999,tt1413495,106.0,"Drama,Thriller"
555,19,2013-08-16,Paranoia,40000000.0,7388654.0,16340767.0,2013,Paranoia,Rela.,6400000.0,2013,"[18, 53]",7.673999999999999,tt1904995,87.0,Thriller
556,19,2013-08-16,Paranoia,40000000.0,7388654.0,16340767.0,2013,Paranoia,Rela.,6400000.0,2013,"[18, 53]",7.673999999999999,tt4025788,85.0,"Horror,Mystery,Thriller"
557,19,2013-08-16,Paranoia,40000000.0,7388654.0,16340767.0,2013,Paranoia,Rela.,6400000.0,2013,"[18, 53]",7.673999999999999,tt6338350,60.0,Thriller
558,19,2013-08-16,Paranoia,40000000.0,7388654.0,16340767.0,2013,Paranoia,Rela.,6400000.0,2013,"[18, 53]",7.673999999999999,tt8045822,84.0,Horror
559,19,2013-08-16,Paranoia,40000000.0,7388654.0,16340767.0,2013,Paranoia,Rela.,6400000.0,2013,"[53, 27]",0.6,tt1413495,106.0,"Drama,Thriller"
560,19,2013-08-16,Paranoia,40000000.0,7388654.0,16340767.0,2013,Paranoia,Rela.,6400000.0,2013,"[53, 27]",0.6,tt1904995,87.0,Thriller
561,19,2013-08-16,Paranoia,40000000.0,7388654.0,16340767.0,2013,Paranoia,Rela.,6400000.0,2013,"[53, 27]",0.6,tt4025788,85.0,"Horror,Mystery,Thriller"
562,19,2013-08-16,Paranoia,40000000.0,7388654.0,16340767.0,2013,Paranoia,Rela.,6400000.0,2013,"[53, 27]",0.6,tt6338350,60.0,Thriller
563,19,2013-08-16,Paranoia,40000000.0,7388654.0,16340767.0,2013,Paranoia,Rela.,6400000.0,2013,"[53, 27]",0.6,tt8045822,84.0,Horror
564,19,2013-08-16,Paranoia,40000000.0,7388654.0,16340767.0,2013,Paranoia,Rela.,6400000.0,2013,[],0.6,tt1413495,106.0,"Drama,Thriller"
565,19,2013-08-16,Paranoia,40000000.0,7388654.0,16340767.0,2013,Paranoia,Rela.,6400000.0,2013,[],0.6,tt1904995,87.0,Thriller
566,19,2013-08-16,Paranoia,40000000.0,7388654.0,16340767.0,2013,Paranoia,Rela.,6400000.0,2013,[],0.6,tt4025788,85.0,"Horror,Mystery,Thriller"
567,19,2013-08-16,Paranoia,40000000.0,7388654.0,16340767.0,2013,Paranoia,Rela.,6400000.0,2013,[],0.6,tt6338350,60.0,Thriller
568,19,2013-08-16,Paranoia,40000000.0,7388654.0,16340767.0,2013,Paranoia,Rela.,6400000.0,2013,[],0.6,tt8045822,84.0,Horror
569,22,2018-03-09,The Hurricane Heist,40000000.0,6115824.0,30963684.0,2018,The Hurricane Heist,ENTMP,,2018,"[28, 80, 53]",13.335,tt5360952,103.0,"Action,Adventure,Crime"
570,24,2015-11-25,Victor Frankenstein,40000000.0,5775076.0,31124367.0,2015,Victor Frankenstein,Fox,28500000.0,2015,"[18, 878, 53]",9.061,tt1976009,110.0,"Drama,Horror,Sci-Fi"
571,24,2015-11-25,Victor Frankenstein,40000000.0,5775076.0,31124367.0,2015,Victor Frankenstein,Fox,28500000.0,2015,"[18, 878, 53]",9.061,tt1976009,110.0,"Drama,Horror,Sci-Fi"
572,27,2014-06-27,Snowpiercer,40000000.0,4563029.0,88069880.0,2014,Snowpiercer,RTWC,82200000.0,2014,"[28, 878, 18]",14.735,tt1706620,126.0,"Action,Drama,Sci-Fi"
573,48,2012-10-05,Frankenweenie,39000000.0,35287788.0,81150788.0,2012,Frankenweenie,BV,46200000.0,2012,"[16, 35, 10751]",14.627,tt1142977,87.0,"Animation,Comedy,Family"
574,59,2017-06-02,Captain Underpants: The First Epic Movie,38000000.0,73921000.0,126577874.0,2017,Captain Underpants: The First Epic Movie,Fox,51600000.0,2017,"[28, 16, 35, 10751]",18.31,tt2091256,89.0,"Action,Animation,Comedy"
575,60,2015-04-17,Paul Blart: Mall Cop 2,38000000.0,71091594.0,107650646.0,2015,Paul Blart: Mall Cop 2,Sony,36600000.0,2015,"[28, 35, 10751]",15.941,tt3450650,94.0,"Action,Comedy,Crime"
576,62,2016-12-23,Why Him?,38000000.0,60323786.0,117425156.0,2016,Why Him?,Fox,57800000.0,2016,[35],15.044,tt4501244,111.0,Comedy
577,62,2016-12-23,Why Him?,38000000.0,60323786.0,117425156.0,2016,Why Him?,Fox,57800000.0,2016,[35],15.044,tt4501244,111.0,Comedy
578,63,2011-04-22,Water for Elephants,38000000.0,58709717.0,116809717.0,2011,Water for Elephants,Fox,58400000.0,2011,"[18, 10749]",6.209,tt1067583,120.0,"Drama,Romance"
579,66,2013-09-06,Riddick,38000000.0,42025135.0,94763758.0,2013,Riddick,Uni.,56300000.0,2013,"[878, 28, 53]",17.434,tt1411250,119.0,"Action,Adventure,Sci-Fi"
580,69,2016-01-22,The 5th Wave,38000000.0,34912982.0,111336398.0,2016,The 5th Wave,Sony,75000000.0,2016,"[12, 878]",12.967,tt2304933,112.0,"Action,Adventure,Drama"
581,82,2018-09-21,The Sisters Brothers,38000000.0,3143056.0,13143056.0,2018,The Sisters Brothers,Annapurna,10000000.0,2018,"[35, 18, 37]",13.738,tt4971344,122.0,"Adventure,Comedy,Crime"
582,86,2012-05-18,What to Expect When You're Expecting,37500000.0,41152203.0,88473016.0,2012,What to Expect When You're Expecting,LGF,43200000.0,2012,"[10749, 35, 18]",12.27,tt1586265,110.0,"Comedy,Drama,Romance"
583,87,2012-09-14,The Master,37500000.0,16247159.0,50647416.0,2012,The Master,Wein.,11900000.0,2012,[18],12.829,tt1560747,138.0,Drama
584,87,2012-09-14,The Master,37500000.0,16247159.0,50647416.0,2012,The Master,Wein.,11900000.0,2012,[18],12.829,tt4273106,86.0,"Action,History"
585,87,2012-09-14,The Master,37500000.0,16247159.0,50647416.0,2012,The Master,Wein.,11900000.0,2012,"[36, 28]",0.6,tt1560747,138.0,Drama
586,87,2012-09-14,The Master,37500000.0,16247159.0,50647416.0,2012,The Master,Wein.,11900000.0,2012,"[36, 28]",0.6,tt4273106,86.0,"Action,History"
587,90,2013-08-07,We're the Millers,37000000.0,150394119.0,267816276.0,2013,We're the Millers,WB (NL),119600000.0,2013,"[35, 80]",14.746,tt1723121,110.0,"Comedy,Crime"
588,91,2015-11-25,Creed,37000000.0,109767581.0,173567581.0,2015,Creed,WB (NL),63800000.0,2015,[18],16.355999999999998,tt1632705,77.0,Horror
589,91,2015-11-25,Creed,37000000.0,109767581.0,173567581.0,2015,Creed,WB (NL),63800000.0,2015,[18],16.355999999999998,tt3076658,133.0,"Drama,Sport"
590,91,2015-11-25,Creed,37000000.0,109767581.0,173567581.0,2015,Creed,WB (NL),63800000.0,2015,[18],16.355999999999998,tt4354930,80.0,"Crime,Drama"
591,91,2015-11-25,Creed,37000000.0,109767581.0,173567581.0,2015,Creed,WB (NL),63800000.0,2015,[18],16.355999999999998,tt1632705,77.0,Horror
592,91,2015-11-25,Creed,37000000.0,109767581.0,173567581.0,2015,Creed,WB (NL),63800000.0,2015,[18],16.355999999999998,tt3076658,133.0,"Drama,Sport"
593,91,2015-11-25,Creed,37000000.0,109767581.0,173567581.0,2015,Creed,WB (NL),63800000.0,2015,[18],16.355999999999998,tt4354930,80.0,"Crime,Drama"
594,93,2011-09-23,Dolphin Tale,37000000.0,72286779.0,96068724.0,2011,Dolphin Tale,WB,23100000.0,2011,"[18, 10751]",10.679,tt1564349,113.0,"Drama,Family"
595,94,2018-02-23,Game Night,37000000.0,69179066.0,117378084.0,2018,Game Night,WB (NL),48500000.0,2018,"[9648, 35, 80]",19.459,tt2704998,100.0,"Action,Comedy,Crime"
596,100,2011-01-28,The Rite,37000000.0,33047633.0,97143987.0,2011,The Rite,WB (NL),63000000.0,2011,"[18, 53, 27]",9.676,tt1161864,114.0,"Drama,Horror,Mystery"
597,3,2015-05-29,Aloha,37000000.0,21052030.0,25387091.0,2015,Aloha,Sony,5200000.0,2015,"[18, 35, 10749]",9.685,tt1243974,105.0,"Comedy,Drama,Romance"
598,12,2014-09-12,Dolphin Tale 2,36000000.0,42024533.0,57824533.0,2014,Dolphin Tale 2,WB,15800000.0,2014,"[10751, 18]",7.403,tt2978462,107.0,"Drama,Family"
599,13,2016-12-16,Collateral Beauty,36000000.0,31016021.0,85309093.0,2016,Collateral Beauty,WB (NL),57500000.0,2016,"[18, 10749]",12.857,tt4682786,97.0,"Drama,Romance"
600,13,2016-12-16,Collateral Beauty,36000000.0,31016021.0,85309093.0,2016,Collateral Beauty,WB (NL),57500000.0,2016,"[18, 10749]",12.857,tt4682786,97.0,"Drama,Romance"
601,21,2011-05-06,There Be Dragons,36000000.0,1069334.0,4020990.0,2011,There Be Dragons,Gold.,,2011,"[18, 10752]",7.058,tt1316616,122.0,"Biography,Drama,War"
602,24,2017-09-08,It,35000000.0,327481748.0,697457969.0,2017,It,WB (NL),372900000.0,2017,"[27, 53]",13.966,tt1396484,135.0,"Horror,Thriller"
603,24,2017-09-08,It,35000000.0,327481748.0,697457969.0,2017,It,WB (NL),372900000.0,2017,"[27, 53]",13.966,tt1396484,135.0,"Horror,Thriller"
604,32,2013-02-08,Identity Thief,35000000.0,134506920.0,175361578.0,2013,Identity Thief,Uni.,39500000.0,2013,"[35, 80]",13.553,tt2024432,111.0,"Adventure,Comedy,Crime"
605,34,2011-07-08,Horrible Bosses,35000000.0,117538559.0,212417601.0,2011,Horrible Bosses,WB (NL),92100000.0,2011,"[35, 80]",14.058,tt1499658,98.0,"Comedy,Crime"
606,36,2015-07-17,Trainwreck,35000000.0,110212700.0,141123897.0,2015,Trainwreck,Uni.,30600000.0,2015,"[35, 10749]",18.423,tt3152624,125.0,"Comedy,Drama,Romance"
607,37,2013-12-13,Saving Mr. Banks,35000000.0,83299761.0,114962525.0,2013,Saving Mr. Banks,BV,34600000.0,2013,"[35, 18, 36]",9.585,tt2140373,125.0,"Biography,Comedy,Drama"
608,55,2011-07-22,Friends with Benefits,35000000.0,55802754.0,146595891.0,2011,Friends with Benefits,SGem,93700000.0,2011,"[10749, 35]",14.019,tt1632708,109.0,"Comedy,Romance"
609,56,2016-05-20,Neighbors 2: Sorority Rising,35000000.0,55340730.0,108757621.0,2016,Neighbors 2: Sorority Rising,Uni.,52600000.0,2016,[35],17.662,tt4438848,92.0,Comedy
610,59,2018-06-29,Sicario: Day of the Soldado,35000000.0,50065850.0,75885196.0,2018,Sicario: Day of the Soldado,Sony,25800000.0,2018,"[28, 80, 18, 53]",29.725,tt5052474,122.0,"Action,Crime,Drama"
611,63,2018-10-12,Goosebumps 2: Haunted Halloween,35000000.0,46697321.0,93291478.0,2018,Goosebumps 2: Haunted Halloween,Sony,46600000.0,2018,"[12, 35, 14, 10751, 27]",20.238,tt5664636,90.0,"Adventure,Comedy,Family"
612,64,2018-01-19,12 Strong,35000000.0,45819713.0,71118378.0,2018,12 Strong,WB,21600000.0,2018,"[10752, 18, 36, 28]",13.183,tt1413492,130.0,"Action,Drama,History"
613,72,2011-05-06,Something Borrowed,35000000.0,39046489.0,65084116.0,2011,Something Borrowed,WB,21100000.0,2011,"[35, 18, 10749]",7.567,tt0491152,112.0,"Comedy,Drama,Romance"
614,74,2011-10-28,In Time,35000000.0,37553932.0,165103952.0,2011,In Time,Fox,136400000.0,2011,"[28, 53, 878]",18.912,tt1637688,109.0,"Action,Crime,Drama"
615,76,2011-11-09,J. Edgar,35000000.0,37306030.0,84606030.0,2011,J. Edgar,WB,47600000.0,2011,"[18, 80, 36]",8.628,tt1616195,137.0,"Biography,Crime,Drama"
616,78,2018-08-17,Mile 22,35000000.0,36108758.0,66295121.0,2018,Mile 22,STX,30200000.0,2018,[28],21.246,tt4560436,94.0,"Action,Adventure,Thriller"
617,79,2015-05-08,Hot Pursuit,35000000.0,34580201.0,45671512.0,2015,Hot Pursuit,WB (NL),17100000.0,2015,"[28, 35, 80]",9.607,tt2967224,87.0,"Action,Comedy,Crime"
618,81,2017-10-13,The Foreigner,35000000.0,34393507.0,140783360.0,2017,The Foreigner,STX,111000000.0,2017,"[28, 53, 18]",14.616,tt1615160,113.0,"Action,Thriller"
619,81,2017-10-13,The Foreigner,35000000.0,34393507.0,140783360.0,2017,The Foreigner,STX,111000000.0,2017,"[28, 53, 18]",14.616,tt2133340,145.0,Action
620,81,2017-10-13,The Foreigner,35000000.0,34393507.0,140783360.0,2017,The Foreigner,STX,111000000.0,2017,"[28, 53, 18]",14.616,tt2170623,100.0,"Comedy,Romance"
621,81,2017-10-13,The Foreigner,35000000.0,34393507.0,140783360.0,2017,The Foreigner,STX,111000000.0,2017,"[28, 53, 18]",14.616,tt1615160,113.0,"Action,Thriller"
622,81,2017-10-13,The Foreigner,35000000.0,34393507.0,140783360.0,2017,The Foreigner,STX,111000000.0,2017,"[28, 53, 18]",14.616,tt2133340,145.0,Action
623,81,2017-10-13,The Foreigner,35000000.0,34393507.0,140783360.0,2017,The Foreigner,STX,111000000.0,2017,"[28, 53, 18]",14.616,tt2170623,100.0,"Comedy,Romance"
