,id_x,release_date_x,movie,production_budget,domestic_gross_x,worldwide_gross,release_year,title,studio,foreign_gross,year,genre_ids,original_language,original_title,popularity,vote_average,vote_count
894,81,2015-04-01,Woman in Gold,11000000.0,33307793.0,58586407.0,2015,Woman in Gold,Wein.,28300000.0,2015,[18],en,Woman in Gold,7.76,7.4,787
895,83,2017-12-08,"I, Tonya",11000000.0,30014534.0,53797409.0,2017,"I, Tonya",Neon,23900000.0,2017,[18],en,"I, Tonya",15.407,7.5,2904
896,83,2017-12-08,"I, Tonya",11000000.0,30014534.0,53797409.0,2017,"I, Tonya",Neon,23900000.0,2017,[18],en,"I, Tonya",15.407,7.5,2904
897,90,2013-01-11,Quartet,11000000.0,18388357.0,56178935.0,2013,Quartet,Wein.,41100000.0,2013,"[18, 35, 10749]",en,Quartet,8.32,6.6,209
898,94,2013-12-06,Inside Llewyn Davis,11000000.0,13248209.0,32943247.0,2013,Inside Llewyn Davis,CBS,19700000.0,2013,[18],en,Inside Llewyn Davis,10.549000000000001,7.2,1400
899,11,2011-08-26,Brighton Rock,11000000.0,229653.0,229653.0,2011,Brighton Rock,IFC,1600000.0,2011,"[18, 53, 80]",en,Brighton Rock,4.749,6.0,57
900,42,2016-07-01,The Purge: Election Year,10000000.0,79042440.0,118514727.0,2016,The Purge: Election Year,Uni.,39400000.0,2016,"[28, 27, 53]",en,The Purge: Election Year,18.975,6.3,2900
901,43,2018-05-18,Book Club,10000000.0,68566296.0,91113683.0,2018,Book Club,Par.,,2018,[35],en,Book Club,0.6,10.0,1
902,43,2018-05-18,Book Club,10000000.0,68566296.0,91113683.0,2018,Book Club,Par.,,2018,"[35, 10749, 18]",en,Book Club,11.514000000000001,6.0,301
903,45,2018-01-05,Insidious: The Last Key,10000000.0,67745330.0,167885588.0,2018,Insidious: The Last Key,Uni.,100100000.0,2018,"[9648, 27, 53]",en,Insidious: The Last Key,16.017,6.1,1306
904,53,2017-11-03,Lady Bird,10000000.0,48958273.0,78610769.0,2017,Lady Bird,A24,30000000.0,2017,"[35, 18]",en,Lady Bird,15.974,7.3,3866
905,53,2017-11-03,Lady Bird,10000000.0,48958273.0,78610769.0,2017,Lady Bird,A24,30000000.0,2017,"[35, 18]",en,Lady Bird,15.974,7.3,3866
906,55,2012-05-04,The Best Exotic Marigold Hotel,10000000.0,46383639.0,134639780.0,2012,The Best Exotic Marigold Hotel,FoxS,90400000.0,2012,"[18, 35]",en,The Best Exotic Marigold Hotel,8.665,6.9,756
907,56,2018-06-08,Hereditary,10000000.0,44069456.0,70133905.0,2018,Hereditary,A24,35300000.0,2018,"[27, 9648, 53]",en,Hereditary,26.185,7.0,2491
908,57,2018-03-16,"Love, Simon",10000000.0,40826341.0,65520633.0,2018,"Love, Simon",Fox,25500000.0,2018,"[35, 18, 10749]",en,"Love, Simon",15.607999999999999,8.2,3165
909,61,2017-10-27,Jigsaw,10000000.0,38052832.0,102445196.0,2017,Jigsaw,LGF,64900000.0,2017,"[80, 27, 9648, 53]",en,Jigsaw,17.398,6.1,1887
910,70,2017-05-19,"Everything, Everything",10000000.0,34121140.0,61603136.0,2017,"Everything, Everything",WB,27500000.0,2017,"[18, 10749]",en,"Everything, Everything",13.998,7.2,2447
911,73,2015-03-06,The Second Best Exotic Marigold Hotel,10000000.0,33078266.0,90384306.0,2015,The Second Best Exotic Marigold Hotel,FoxS,52900000.0,2015,"[18, 35]",en,The Second Best Exotic Marigold Hotel,7.731,6.4,420
912,80,2018-08-10,Slender Man,10000000.0,30564825.0,51723644.0,2018,Slender Man,SGem,21200000.0,2018,"[9648, 53, 27]",en,Slender Man,16.999000000000002,4.0,712
913,85,2016-09-09,When the Bough Breaks,10000000.0,29747603.0,30768449.0,2016,When the Bough Breaks,SGem,911000.0,2016,"[9648, 18, 27]",en,When the Bough Breaks,8.062000000000001,5.3,150
914,91,2015-08-21,Sinister 2,10000000.0,27740955.0,54104225.0,2015,Sinister 2,Focus,25100000.0,2015,[27],en,Sinister 2,9.916,5.8,1142
915,92,2016-01-08,The Forest,10000000.0,26594261.0,40749230.0,2016,The Forest,Focus,11000000.0,2016,"[27, 53]",en,Forest of the Living Dead,1.125,2.5,1
916,92,2016-01-08,The Forest,10000000.0,26594261.0,40749230.0,2016,The Forest,Focus,11000000.0,2016,"[27, 53, 9648]",en,The Forest,10.068999999999999,5.0,957
917,92,2016-01-08,The Forest,10000000.0,26594261.0,40749230.0,2016,The Forest,Focus,11000000.0,2016,"[18, 27, 14]",th,The Forest,1.255,5.9,15
918,98,2013-04-26,Mud,10000000.0,21590086.0,31556959.0,2013,Mud,RAtt.,11000000.0,2013,[18],en,Mud,12.507,7.0,1592
919,100,2017-12-01,The Disaster Artist,10000000.0,21120616.0,28717667.0,2017,The Disaster Artist,A24,8700000.0,2017,"[35, 18]",en,The Disaster Artist,13.27,7.2,1895
920,100,2017-12-01,The Disaster Artist,10000000.0,21120616.0,28717667.0,2017,The Disaster Artist,A24,8700000.0,2017,"[35, 18]",en,The Disaster Artist,13.27,7.2,1895
921,1,2016-09-16,Blair Witch,10000000.0,20777061.0,38985577.0,2016,Blair Witch,LGF,24400000.0,2016,"[53, 27]",en,Blair Witch,9.772,5.0,1094
922,1,2016-09-16,Blair Witch,10000000.0,20777061.0,38985577.0,2016,Blair Witch,LGF,24400000.0,2016,"[53, 27]",en,Blair Witch,9.772,5.0,1094
923,7,2015-10-23,Paranormal Activity: The Ghost Dimension,10000000.0,18297124.0,77959374.0,2015,Paranormal Activity: The Ghost Dimension,Par.,60600000.0,2015,"[27, 53]",en,Paranormal Activity: The Ghost Dimension,8.157,5.2,774
924,22,2011-11-23,My Week with Marilyn,10000000.0,14597405.0,34240572.0,2011,My Week with Marilyn,Wein.,20500000.0,2011,[18],en,My Week with Marilyn,12.081,6.7,741
925,23,2014-12-25,Big Eyes,10000000.0,14482031.0,27317872.0,2014,Big Eyes,Wein.,14800000.0,2014,[18],en,Big Eyes,12.017000000000001,7.0,2153
926,39,2013-01-25,Movie 43,10000000.0,8840453.0,31164747.0,2013,Movie 43,Rela.,23600000.0,2013,[35],en,Movie 43,12.812999999999999,4.4,1332
927,40,2018-10-19,Can You Ever Forgive Me?,10000000.0,8803865.0,11752387.0,2018,Can You Ever Forgive Me?,FoxS,,2018,"[18, 80]",en,Can You Ever Forgive Me?,17.604,6.9,450
928,45,2015-03-27,While We're Young,10000000.0,7582065.0,17503828.0,2015,While We're Young,A24,9700000.0,2015,"[35, 18, 9648]",en,While We're Young,8.022,5.9,609
929,45,2015-03-27,While We're Young,10000000.0,7582065.0,17503828.0,2015,While We're Young,A24,9700000.0,2015,"[35, 18, 9648]",en,While We're Young,8.022,5.9,609
930,48,2012-06-22,Seeking a Friend for the End of the World,10000000.0,7078738.0,11766959.0,2012,Seeking a Friend for the End of the World,Focus,2600000.0,2012,"[35, 18, 10749, 878]",en,Seeking a Friend for the End of the World,8.092,6.4,1108
931,50,2016-11-11,Shut In,10000000.0,6900335.0,11360665.0,2016,Shut In,EC,6200000.0,2016,"[18, 53]",en,Shut In,10.535,5.2,374
932,51,2011-02-11,Cedar Rapids,10000000.0,6861102.0,7862131.0,2011,Cedar Rapids,FoxS,,2011,[35],en,Cedar Rapids,7.694,6.0,206
933,52,2012-11-30,The Collection,10000000.0,6810754.0,8890094.0,2012,The Collection,LD,,2012,"[27, 53]",en,The Collection,9.059,6.1,465
934,52,2012-11-30,The Collection,10000000.0,6810754.0,8890094.0,2012,The Collection,LD,,2012,[],en,The Collection,0.84,7.0,1
935,59,2015-03-20,Danny Collins,10000000.0,5637066.0,8465845.0,2015,Danny Collins,BST,5200000.0,2015,"[35, 18, 10402]",en,Danny Collins,8.933,6.7,260
936,64,2018-06-15,Gotti,10000000.0,4286367.0,6089100.0,2018,Gotti,VE,,2018,"[80, 18, 36, 53]",en,Gotti,10.033999999999999,5.2,231
937,65,2012-03-16,"Jeff, Who Lives at Home",10000000.0,4269426.0,4708127.0,2012,"Jeff, Who Lives at Home",ParV,148000.0,2012,"[18, 35]",en,"Jeff, Who Lives at Home",8.821,6.2,320
938,66,2016-09-30,Denial,10000000.0,4073448.0,9263940.0,2016,Denial,BST,,2016,"[18, 36]",en,Denial,9.267000000000001,6.7,349
939,66,2016-09-30,Denial,10000000.0,4073448.0,9263940.0,2016,Denial,BST,,2016,"[18, 36]",en,Denial,9.267000000000001,6.7,349
940,67,2016-04-29,The Man Who Knew Infinity,10000000.0,3877922.0,12382122.0,2016,The Man Who Knew Infinity,IFC,8400000.0,2016,[18],en,The Man Who Knew Infinity,8.76,7.2,699
941,68,2016-10-14,Max Steel,10000000.0,3818664.0,4563080.0,2016,Max Steel,ORF,2500000.0,2016,"[28, 12, 878]",en,Max Steel,8.88,5.2,383
942,68,2016-10-14,Max Steel,10000000.0,3818664.0,4563080.0,2016,Max Steel,ORF,2500000.0,2016,"[28, 12, 878]",en,Max Steel,8.88,5.2,383
943,74,2014-11-14,Rosewater,10000000.0,3128941.0,3185717.0,2014,Rosewater,ORF,,2014,[18],en,Rosewater,9.019,6.7,121
944,82,2015-06-05,Testament of Youth,10000000.0,1822250.0,6646669.0,2015,Testament of Youth,SPC,,2015,"[36, 18, 10752]",en,Testament of Youth,9.251,7.4,486
945,83,2017-04-21,Free Fire,10000000.0,1799322.0,3793739.0,2017,Free Fire,A24,,2017,"[28, 80, 9648]",en,Free Fire,12.116,6.3,540
946,84,2011-06-24,A Better Life,10000000.0,1759252.0,1884251.0,2011,A Better Life,Sum.,,2011,[18],en,A Better Life,5.885,7.1,97
947,84,2011-06-24,A Better Life,10000000.0,1759252.0,1884251.0,2011,A Better Life,Sum.,,2011,[99],en,A Better Life,0.6,10.0,1
948,90,2012-07-27,Killer Joe,10000000.0,1291645.0,4659110.0,2012,Killer Joe,LD,1700000.0,2012,"[80, 18, 53]",en,Killer Joe,13.742,6.5,703
949,91,2017-06-02,Churchill,10000000.0,1279681.0,7582196.0,2017,Churchill,Cohen,,2017,"[18, 53, 10752]",en,Churchill,7.692,6.1,150
950,99,2012-01-20,Coriolanus,10000000.0,749641.0,2179623.0,2012,Coriolanus,Wein.,315000.0,2012,"[18, 53]",en,Coriolanus,8.016,6.0,215
951,15,2012-06-01,High School,10000000.0,139034.0,248133.0,2012,High School,Anch.,,2012,[35],en,High School,5.7620000000000005,5.8,68
952,15,2012-06-01,High School,10000000.0,139034.0,248133.0,2012,High School,Anch.,,2012,[35],en,High School,5.7620000000000005,5.8,68
953,27,2015-07-10,Strangerland,10000000.0,17472.0,161097.0,2015,Strangerland,Alc,,2015,"[18, 53, 9648]",en,Strangerland,5.91,5.2,135
954,48,2017-09-22,Friend Request,9900000.0,3759078.0,11310835.0,2017,Friend Request,ENTMP,,2017,[53],en,Friend Request,2.1069999999999998,5.5,43
955,48,2017-09-22,Friend Request,9900000.0,3759078.0,11310835.0,2017,Friend Request,ENTMP,,2017,"[27, 53]",en,Unfriend,9.149,5.5,777
956,51,2012-12-19,Amour,9700000.0,6738954.0,36787044.0,2012,Amour,SPC,13100000.0,2012,"[18, 10749]",fr,Amour,10.705,7.7,746
957,56,2016-12-21,Dangal,9500000.0,12391761.0,294654618.0,2016,Dangal,UTV,290500000.0,2016,"[18, 28]",hi,दंगल,10.022,8.1,358
958,62,2011-11-11,Melancholia,9400000.0,3030848.0,21817298.0,2011,Melancholia,Magn.,12900000.0,2011,"[18, 878]",da,Melancholia,11.123,7.1,1642
959,64,2012-11-13,Jab Tak Hai Jaan,9200000.0,3047539.0,5806666.0,2012,Jab Tak Hai Jaan,Yash,,2012,"[18, 10749]",hi,जब तक है जान,7.7010000000000005,6.9,107
960,71,2014-07-18,The Purge: Anarchy,9000000.0,71562550.0,111534881.0,2014,The Purge: Anarchy,Uni.,40000000.0,2014,"[27, 53]",en,The Purge: Anarchy,28.424,6.6,3754
961,75,2016-10-21,Ouija: Origin of Evil,9000000.0,35144505.0,81831866.0,2016,Ouija: Origin of Evil,Uni.,46600000.0,2016,"[27, 53]",en,Ouija: Origin of Evil,11.823,6.0,1416
962,75,2016-10-21,Ouija: Origin of Evil,9000000.0,35144505.0,81831866.0,2016,Ouija: Origin of Evil,Uni.,46600000.0,2016,"[27, 53]",en,Ouija: Origin of Evil,11.823,6.0,1416
963,80,2015-01-30,Black or White,9000000.0,21571189.0,21971021.0,2015,Black or White,Rela.,,2015,[18],en,Black or White,8.05,6.8,193
964,80,2015-01-30,Black or White,9000000.0,21571189.0,21971021.0,2015,Black or White,Rela.,,2015,[18],en,Black or White,8.05,6.8,193
965,86,2016-11-18,The Edge of Seventeen,9000000.0,14431633.0,19096003.0,2016,The Edge of Seventeen,STX,4400000.0,2016,"[35, 18]",en,The Edge of Seventeen,11.546,7.2,2224
966,86,2016-11-18,The Edge of Seventeen,9000000.0,14431633.0,19096003.0,2016,The Edge of Seventeen,STX,4400000.0,2016,"[35, 18]",en,The Edge of Seventeen,11.546,7.2,2224
967,87,2016-12-02,Jackie,9000000.0,13960394.0,36588512.0,2016,Jackie,FoxS,,2016,[18],en,Jackie,8.818999999999999,6.4,1420
968,92,2016-11-04,Loving,9000000.0,7710234.0,12898064.0,2016,Loving,Focus,5200000.0,2016,"[10749, 18]",en,Loving,8.506,6.7,529
969,92,2016-11-04,Loving,9000000.0,7710234.0,12898064.0,2016,Loving,Focus,5200000.0,2016,"[10749, 18]",en,Loving,8.506,6.7,529
970,3,2013-03-22,The Sapphires,9000000.0,2450867.0,20395040.0,2013,The Sapphires,Wein.,18000000.0,2013,"[35, 18]",en,The Sapphires,6.16,6.7,97
971,5,2018-12-25,Destroyer,9000000.0,1533324.0,3681096.0,2018,Destroyer,Annapurna,4000000.0,2018,"[53, 80, 18, 28]",en,Destroyer,17.815,5.9,176
972,19,2015-05-08,Skin Trade,9000000.0,1242.0,1242.0,2015,Skin Trade,Magn.,,2015,"[53, 28, 18]",en,Skin Trade,9.362,5.6,96
973,24,2012-05-18,Polisse,8900000.0,176988.0,22744132.0,2012,Polisse,IFC,20200000.0,2012,[18],fr,Polisse,7.682,7.8,670
974,30,2016-11-18,Manchester by the Sea,8500000.0,47695371.0,77733867.0,2016,Manchester by the Sea,RAtt.,31300000.0,2016,[18],en,Manchester by the Sea,16.637999999999998,7.5,3176
975,30,2016-11-18,Manchester by the Sea,8500000.0,47695371.0,77733867.0,2016,Manchester by the Sea,RAtt.,31300000.0,2016,[18],en,Manchester by the Sea,16.637999999999998,7.5,3176
976,33,2015-02-20,The DUFF,8500000.0,34030343.0,43528634.0,2015,The DUFF,LGF,9500000.0,2015,"[10749, 35]",en,The DUFF,9.054,6.8,2987
977,34,2014-10-31,Nightcrawler,8500000.0,32381218.0,50334418.0,2014,Nightcrawler,ORF,6300000.0,2014,"[80, 18, 53]",en,Nightcrawler,25.596999999999998,7.7,5860
978,38,2013-09-27,Baggage Claim,8500000.0,21569509.0,22885836.0,2013,Baggage Claim,FoxS,887000.0,2013,[35],en,Baggage Claim,8.666,5.4,127
979,39,2016-10-07,Middle School: The Worst Years of My Life,8500000.0,20007149.0,23311293.0,2016,Middle School: The Worst Years of My Life,LGF,3300000.0,2016,"[10751, 35]",en,Middle School: The Worst Years of My Life,8.479,7.0,190
980,47,2014-06-13,The Rover,8500000.0,1109199.0,3180252.0,2014,The Rover,A24,2100000.0,2014,"[80, 18]",en,The Rover,13.527999999999999,6.2,435
981,73,2011-09-30,50/50,8000000.0,35016118.0,41334735.0,2011,50/50,Sum.,4200000.0,2011,"[35, 18]",en,50/50,12.450999999999999,7.1,2111
982,75,2015-09-02,A Walk in the Woods,8000000.0,29499394.0,37119358.0,2015,A Walk in the Woods,BG,8000000.0,2015,"[12, 35, 18]",en,A Walk in the Woods,6.935,5.9,402
983,78,2014-01-31,That Awkward Moment,8000000.0,26068955.0,53068955.0,2014,That Awkward Moment,Focus,14400000.0,2014,"[35, 10749]",en,That Awkward Moment,8.649,6.1,1759
984,88,2013-09-18,Enough Said,8000000.0,17550872.0,25621449.0,2013,Enough Said,FoxS,7700000.0,2013,"[35, 18, 10749]",en,Enough Said,8.722000000000001,6.7,464
985,91,2014-06-27,Begin Again,8000000.0,16170632.0,68838736.0,2014,Begin Again,Wein.,47300000.0,2014,"[35, 10402, 10749, 18]",en,Begin Again,10.828,7.2,2089
986,97,2011-04-29,Prom,8000000.0,10130219.0,10763183.0,2011,Prom,BV,,2011,"[35, 10749]",en,Prom,6.9110000000000005,6.0,276
987,100,2015-06-12,Me and Earl and the Dying Girl,8000000.0,6758416.0,9266180.0,2015,Me and Earl and the Dying Girl,FoxS,2300000.0,2015,"[35, 18]",en,Me and Earl and the Dying Girl,8.677,7.6,1570
988,5,2016-09-02,Morgan,8000000.0,3915251.0,7298786.0,2016,Morgan,Fox,4900000.0,2016,[18],en,Morgan,1.111,6.7,12
989,5,2016-09-02,Morgan,8000000.0,3915251.0,7298786.0,2016,Morgan,Fox,4900000.0,2016,"[27, 878, 53]",en,Morgan,9.912,5.7,843
990,6,2015-12-30,Anomalisa,8000000.0,3759286.0,5706168.0,2015,Anomalisa,Par.,1900000.0,2015,"[16, 35, 18, 10749]",en,Anomalisa,10.285,7.1,927
991,6,2015-12-30,Anomalisa,8000000.0,3759286.0,5706168.0,2015,Anomalisa,Par.,1900000.0,2015,"[16, 35, 18, 10749]",en,Anomalisa,10.285,7.1,927
992,13,2018-04-06,Lean on Pete,8000000.0,1163056.0,2455027.0,2018,Lean on Pete,A24,,2018,"[18, 12]",en,Lean on Pete,9.307,6.9,133
993,13,2018-04-06,Lean on Pete,8000000.0,1163056.0,2455027.0,2018,Lean on Pete,A24,,2018,"[18, 12]",en,Lean on Pete,9.307,6.9,133
994,31,2016-11-18,A Street Cat Named Bob,8000000.0,82703.0,17382693.0,2016,A Street Cat Named Bob,Cleopatra,,2016,"[18, 10751, 35]",en,A Street Cat Named Bob,7.12,7.5,500
995,31,2016-11-18,A Street Cat Named Bob,8000000.0,82703.0,17382693.0,2016,A Street Cat Named Bob,Cleopatra,,2016,"[18, 10751, 35]",en,A Street Cat Named Bob,7.12,7.5,500
996,34,2011-10-14,Fireflies in the Garden,8000000.0,36884.0,3587191.0,2011,Fireflies in the Garden,,3300000.0,2011,[18],en,Fireflies in the Garden,5.121,6.3,96
997,67,2011-12-21,Albert Nobbs,7500000.0,3014696.0,8539003.0,2011,Albert Nobbs,RAtt.,2600000.0,2012,[18],en,Albert Nobbs,6.277,6.3,227
998,68,2016-06-24,The Neon Demon,7500000.0,1333124.0,3559803.0,2016,The Neon Demon,BG,,2016,"[53, 27, 9648]",en,The Neon Demon,11.787,6.6,2005
999,77,2017-01-13,The Bye Bye Man,7400000.0,22395806.0,31187727.0,2017,The Bye Bye Man,STX,4300000.0,2017,"[27, 53]",en,The Bye Bye Man,9.847000000000001,5.1,678
1000,88,2012-06-29,Magic Mike,7000000.0,113721571.0,170549753.0,2012,Magic Mike,WB,53500000.0,2012,"[18, 35]",en,Magic Mike,13.7,6.1,1850
1001,93,2011-05-06,Jumping the Broom,7000000.0,37295394.0,38158601.0,2011,Jumping the Broom,TriS,415000.0,2011,[35],en,Jumping the Broom,8.477,6.0,103
1002,4,2017-04-07,Gifted,7000000.0,24801212.0,36964656.0,2017,Gifted,FoxS,18200000.0,2017,"[18, 10751, 35]",en,Gifted,16.745,7.9,2035
1003,11,2015-06-19,Dope,7000000.0,17506470.0,18190831.0,2015,Dope,ORF,480000.0,2015,"[80, 18, 35]",en,Dope,9.246,7.2,954
1004,14,2014-01-17,Devil's Due,7000000.0,15821461.0,36146087.0,2014,Devil's Due,Fox,21100000.0,2014,[27],en,Devil's Due,5.893,4.5,303
1005,43,2012-01-13,We Need to Talk About Kevin,7000000.0,1738692.0,10765283.0,2012,We Need to Talk About Kevin,Osci.,4300000.0,2011,"[18, 53]",en,We Need to Talk About Kevin,11.964,7.6,1306
1006,43,2012-01-13,We Need to Talk About Kevin,7000000.0,1738692.0,10765283.0,2012,We Need to Talk About Kevin,Osci.,4300000.0,2011,"[18, 53]",en,We Need to Talk About Kevin,11.964,7.6,1306
1007,45,2013-11-15,The Christmas Candle,7000000.0,1632000.0,1933829.0,2013,The Christmas Candle,ELS,,2013,"[18, 10751]",en,The Christmas Candle,1.4,6.0,15
1008,51,2015-10-02,Freeheld,7000000.0,546201.0,1732228.0,2015,Freeheld,LGF,,2015,"[10749, 18]",en,Freeheld,7.313,7.3,360
1009,52,2014-04-02,Dom Hemingway,7000000.0,523511.0,1857458.0,2014,Dom Hemingway,FoxS,,2014,"[35, 80, 18]",en,Dom Hemingway,7.254,5.8,302
1010,54,2011-05-13,Hesher,7000000.0,382946.0,382946.0,2011,Hesher,WHE,,2011,[18],en,Hesher,7.14,7.0,335
1011,84,2014-10-03,Annabelle,6500000.0,84273813.0,256862920.0,2014,Annabelle,WB (NL),172800000.0,2014,[27],en,Annabelle,13.989,5.6,3357
1012,97,2011-12-02,Shame,6500000.0,4002293.0,20412841.0,2011,Shame,FoxS,13800000.0,2011,[18],en,Shame,13.152000000000001,7.0,1607
1013,97,2011-12-02,Shame,6500000.0,4002293.0,20412841.0,2011,Shame,FoxS,13800000.0,2011,[18],ru,Стыд,1.4,6.5,2
1014,97,2011-12-02,Shame,6500000.0,4002293.0,20412841.0,2011,Shame,FoxS,13800000.0,2011,"[10752, 18]",sv,Skammen,7.642,7.8,77
1015,99,2013-05-31,The East,6500000.0,2274649.0,3027956.0,2013,The East,FoxS,99700.0,2013,"[18, 53]",en,The East,8.044,6.6,438
1016,37,2018-11-30,The Possession of Hannah Grace,6000000.0,14836174.0,42785387.0,2018,The Possession of Hannah Grace,SGem,28200000.0,2018,"[27, 18]",en,The Possession of Hannah Grace,20.262999999999998,5.1,393
1017,46,2012-09-07,The Words,6000000.0,11494838.0,16369708.0,2012,The Words,CBS,1700000.0,2012,"[18, 53]",en,The Words,7.2010000000000005,6.6,628
1018,47,2016-01-15,The Lady in the Van,6000000.0,10021175.0,42320503.0,2016,The Lady in the Van,SPC,31400000.0,2015,"[35, 18]",en,The Lady in the Van,9.269,6.3,393
1019,47,2016-01-15,The Lady in the Van,6000000.0,10021175.0,42320503.0,2016,The Lady in the Van,SPC,31400000.0,2015,"[35, 18]",en,The Lady in the Van,9.269,6.3,393
1020,48,2012-04-27,Bernie,6000000.0,9204489.0,10106975.0,2012,Bernie,MNE,,2012,"[35, 80, 18]",en,Bernie,7.518,6.6,503
1021,48,2012-04-27,Bernie,6000000.0,9204489.0,10106975.0,2012,Bernie,MNE,,2012,"[35, 80, 18]",en,Bernie,7.518,6.6,503
1022,54,2011-07-29,The Guard,6000000.0,5359774.0,21197454.0,2011,The Guard,SPC,14200000.0,2011,"[28, 35, 53, 80]",en,The Guard,10.177,6.9,563
1023,61,2014-07-18,Wish I Was Here,6000000.0,3591299.0,6591365.0,2014,Wish I Was Here,Focus,1900000.0,2014,"[18, 35]",en,Wish I Was Here,7.845,6.6,440
1024,63,2014-03-14,Veronica Mars,6000000.0,3322127.0,3485383.0,2014,Veronica Mars,WB,195000.0,2014,"[35, 18, 80]",en,Veronica Mars,7.821000000000001,6.7,699
1025,70,2011-07-15,Snow Flower and the Secret Fan,6000000.0,1348205.0,11348205.0,2011,Snow Flower and the Secret Fan,FoxS,10000000.0,2011,"[18, 36]",en,Snow Flower and the Secret Fan,4.519,5.9,39
1026,71,2018-09-14,Mandy,6000000.0,1214525.0,1427656.0,2018,Mandy,RLJ,,2018,[18],en,Mandy,0.6,3.5,2
1027,71,2018-09-14,Mandy,6000000.0,1214525.0,1427656.0,2018,Mandy,RLJ,,2018,"[28, 53, 27, 14, 9648]",en,Mandy,16.24,6.2,618
1028,87,2015-01-23,Song One,6000000.0,32251.0,437089.0,2015,Song One,TFA,,2015,[18],en,Song One,6.206,5.6,126
1029,87,2015-01-23,Song One,6000000.0,32251.0,437089.0,2015,Song One,TFA,,2015,[18],en,Song One,6.206,5.6,126
1030,12,2012-12-07,Khiladi 786,5600000.0,385422.0,14683763.0,2012,Khiladi 786,Eros,,2012,"[28, 35]",en,Khiladi 786,1.824,4.7,16
1031,18,2013-09-27,Don Jon,5500000.0,24477704.0,41268579.0,2013,Don Jon,Rela.,6000000.0,2013,"[10749, 35, 18]",en,Don Jon,12.78,5.9,2709
1032,20,2018-09-28,Hell Fest,5500000.0,11107431.0,18119231.0,2018,Hell Fest,LGF,7100000.0,2018,[27],en,Hell Fest,12.955,5.5,273
1033,29,2011-10-21,Le Havre,5500000.0,611709.0,13480196.0,2011,Le Havre,Jan.,9900000.0,2011,"[18, 35]",fr,Le Havre,5.973,6.9,169
1034,46,2011-04-22,Dum Maaro Dum,5200000.0,564489.0,11633427.0,2011,Dum Maaro Dum,FoxS,,2011,"[18, 28, 80]",hi,दम मारो दम,1.4909999999999999,5.4,16
1035,49,2017-02-24,Get Out,5000000.0,176040665.0,255367951.0,2017,Get Out,Uni.,79400000.0,2017,"[35, 16]",en,Get Out,0.8340000000000001,5.5,8
1036,49,2017-02-24,Get Out,5000000.0,176040665.0,255367951.0,2017,Get Out,Uni.,79400000.0,2017,"[9648, 53, 27]",en,Get Out,24.739,7.5,8760
1037,50,2017-01-20,Split,5000000.0,138141585.0,278964806.0,2017,Split,Uni.,140200000.0,2017,[18],en,Split,0.9059999999999999,5.3,2
1038,50,2017-01-20,Split,5000000.0,138141585.0,278964806.0,2017,Split,Uni.,140200000.0,2017,"[27, 53]",en,Split,25.783,7.2,10375
1039,50,2017-01-20,Split,5000000.0,138141585.0,278964806.0,2017,Split,Uni.,140200000.0,2017,"[14, 18]",en,Split,2.454,5.0,5
1040,50,2017-01-20,Split,5000000.0,138141585.0,278964806.0,2017,Split,Uni.,140200000.0,2017,"[35, 10749]",en,Split,2.029,4.8,16
1041,51,2011-10-21,Paranormal Activity 3,5000000.0,104028807.0,207039844.0,2011,Paranormal Activity 3,Par.,103000000.0,2011,[27],en,Paranormal Activity 3,9.669,5.9,1197
1042,54,2016-03-11,10 Cloverfield Lane,5000000.0,72082999.0,108286422.0,2016,10 Cloverfield Lane,Par.,38100000.0,2016,"[53, 878, 18]",en,10 Cloverfield Lane,17.892,6.9,4629
1043,55,2016-07-22,Lights Out,5000000.0,67268835.0,148806510.0,2016,Lights Out,WB (NL),81600000.0,2016,"[53, 9648, 27]",en,Lights Out,12.408,6.3,2220
1044,56,2015-09-11,The Visit,5000000.0,65206105.0,98677816.0,2015,The Visit,Uni.,33200000.0,2015,"[27, 53, 9648]",en,The Visit,10.196,6.2,2634
1045,56,2015-09-11,The Visit,5000000.0,65206105.0,98677816.0,2015,The Visit,Uni.,33200000.0,2015,[],en,The Visit,0.631,8.0,1
1046,58,2017-10-13,Happy Death Day,5000000.0,55683845.0,125010260.0,2017,Happy Death Day,Uni.,69800000.0,2017,"[27, 9648, 53]",en,Happy Death Day,21.23,6.6,3211
1047,59,2012-10-19,Paranormal Activity 4,5000000.0,53900335.0,142817992.0,2012,Paranormal Activity 4,Par.,88900000.0,2012,[27],en,Paranormal Activity 4,8.965,5.4,1026
1048,60,2014-10-24,Ouija,5000000.0,50856010.0,103300632.0,2014,Ouija,Uni.,52700000.0,2014,[27],en,Ouija,15.389000000000001,5.1,1670
1049,64,2017-06-23,The Big Sick,5000000.0,42872467.0,53972860.0,2017,The Big Sick,LGF,13500000.0,2017,"[35, 18, 10749]",en,The Big Sick,12.322000000000001,7.4,1302
1050,70,2014-01-03,Paranormal Activity: The Marked Ones,5000000.0,32462372.0,90904854.0,2014,Paranormal Activity: The Marked Ones,Par.,58400000.0,2014,"[27, 53]",en,Paranormal Activity: The Marked Ones,9.446,5.3,752
1051,72,2014-04-11,Oculus,5000000.0,27695246.0,44115496.0,2014,Oculus,Rela.,16300000.0,2014,[27],en,Oculus,10.841,6.4,1747
